allergen,keyword
gluten,cumin (1%)
gluten,edible starch
gluten,ins 503)]
gluten,stabilizers [ins 170(i)
gluten,oligofructose
gluten,humectants (ins420(1)
gluten,raising agents (341()& 500)]
gluten,516
gluten,ins acidity regulator (ins330)
gluten,edible vegetable oil (refined palmolein)
gluten,turmeric & black salt. allergen: contains wheat & cashews may contains milk
gluten,refined wheat flour cimaida)
gluten,french beans (0.5%)
gluten,_nuts_and _sulphites_.
gluten,levures.
gluten,graisse de palme
gluten,improvers (ins 1100
gluten,x-press favour stant ₤4511 noodles masala importe europ unite ts: noodles (62.6g): wheat flour (66.8%)
gluten,potato
gluten,501(i) & 500(i))
gluten,acidity regulators (270
gluten,split pulse moong (moong dal)
gluten,permitted lactic acid cultures active live cultures: s.thermophilus
gluten,humectant (451(i)))
gluten,flavours (natural
gluten,quinoa flour
gluten,soya seeds
gluten,ins 281)
gluten,"papaya cubes (tooty fruity) (10%) cashew bits (6%) & iodised salt.
contains permitted synthetic food colours - e102"
gluten,raising agents (503 (ii & 500 (ii))
gluten,mint leaves powder
gluten,ins 500 (ii)
gluten,eggs
gluten,sliced almonds (9.0%)
gluten,acidity regulators (ins 501(i) & 500(i)) and humectant (ins 451(i))
gluten,vitamin premix
gluten,edible vegetable fat (interesterified)
gluten,"paprika (160c) and other natural herbs & spices.
ingredients of dehydrated vegetables: carrot"
gluten,fractionated fat
gluten,flavour enhancer - 627 & 631
gluten,red lentils (5%)
gluten,viatmins
gluten,cyanocobalamin)
gluten,refined _wheat_ flour (maida)
gluten,edible vegetable oil (palm oil) & lauric fat
gluten,yeast extract powder
gluten,liquid glucose
gluten,flavour enhancers (ins 631&ins 627)
gluten,ragi flour (33%)
gluten,nature identical and artificial (vanilla) flavouring substances)
gluten,e410)
gluten,plot no. b-28
gluten,wheat (16.8%)
gluten,hydrolysed vegetable prote powder (soya)
gluten,soya bean oil & chilli seed oil)
gluten,vanilla
gluten,capsicum extract
gluten,raising agents (sodium bicarbonate
gluten,pumpkin seeds (3%)
gluten,skimmed milk powder
gluten,pasteurized double toned milk (86%)
gluten,cocoa solids (2%*)
gluten,milk products (milk solids & sweetened condensed milk)
gluten,vitamins raising agent (500)
gluten,antioxidant (ins 319) & thickener (ins 412). seasoning mix (9%): sugar
gluten,emulsifiers (e 322(i)
gluten,contains _wheat_
gluten,corn meal (27%)
gluten,raising agents [503(1) &500 iodised salt
gluten,ground spices and condiments. contains added flavours (natural and nature identical-tomato) contains _gluten_
gluten,raising agent (ins 500 (ii)
gluten,acidity regulators (330
gluten,ins 627
gluten,honey powder
gluten,milk solids. mulsifiers (322
gluten,toasted onion powder (onion (4.9%)
gluten,golden syrup
gluten,spice extract blend (capsicum extract
gluten,whole wheat (3.9%)
gluten,contains 2% or less of corn syrup
gluten,emulsifiers (475 471)
gluten,mineral and wheat gluten contains wheat may contains milk
gluten,e 503(ii))
gluten,ferrous salt
gluten,acidity regulators (330 & 500 (ii))
gluten,black raisins (4%))
gluten,water)
gluten,"flour treatment agentot oispersing agent (1520) and antioxidant (319) 

contains added flavour (vanilla"
gluten,510) and antioxidant (300). 'other grains flour mix - 10.7%
gluten,"acidity regulators (501(i) & 500 (i)) and humectant (451 (i)). 
masala *tastemaker®: mixed spices (25.6%) (onion powder"
gluten,sugar edible vegetable oil (palm palmolein) liquid glucose
gluten,manganese (manganese sulphate)
gluten,ajwain powder
gluten,nature identical flavouring substances. allergen information: contains wheat
gluten,natural colour (150d)
gluten,refined (palmolein & palm) oil
gluten,cocoa solids (63%)
gluten,1100(1)
gluten,decolorized chili extract
gluten,ragi flour (2%)
gluten,halbbitterschokolade (zucker
gluten,colour (150d) and com oil. contains wheat & milk. may contains mustard & soy. *inspired from popular italian cuisine
gluten,noodles: refined wheat flour (maida)
gluten,flour treatment agent (e 516)
gluten,dough conditioner (223) and sweetener (955) aumbers in brackets as per intemational numbering system) contains added flavours [nature identical and artificial flavouring substances (butter
gluten,raising agent [ins 500 (ii)]
gluten,ph: (tell free 1-800-42544
gluten,cereal extract (49%) [barley
gluten,potassium carbonate astemaker spice packet (hydrolyzed peanut protein
gluten,pyridoxine hydrochloride
gluten,tamarind concentrate
gluten,_soya_
gluten,emulsifiers (475
gluten,processed in a d also process sulnh er may conta
gluten,ins 340
gluten,noodle powder {refined wheat flour (maida)
gluten,cashew nut.may contain wheat
gluten,nature identical flavour
gluten,rosemary (antioxidant) [ins 392]. seasoning (11.5%): mixed spices (onion
gluten,mineral (calcium carbonate). 2 - yumy masala: mixed spices (24%): (coriander (11%)
gluten,rolled barley (8 %)
gluten,cream (sugar
gluten,ins 330) seasoning: masala mix: dehydrated vegetables beans (9.5%)
gluten,instant noodles: refined wheat flour (maida)
gluten,sodium (sodium chloride)
gluten,cocoa mass
gluten,631)
gluten,e 412)
gluten,whole milk artificial chicken flavor(soy
gluten,modified starch (1422)
gluten,wheat flour (atta) (85.3%)
gluten,illipe seed
gluten,297) and antioxidant
gluten,crustacés graines de sésame et soja.
gluten,thickener (508)
gluten,e 133
gluten,pasteurisedegg
gluten,ins 150c
gluten,humectant (422)
gluten,ins 450())
gluten,500 (ii)]
gluten,épinards
gluten,vanilla flavor
gluten,spices and condiments (34%) (onions
gluten,instant noodles with seasoning* ge kgredients: loodle refined wheat flour (maida)
gluten,mint)
gluten,dehydrated vegetables (14) carrot fakes (7.5). green peas (6.92). sugar
gluten,maharashtra lic. no. 10018022007587
gluten,hydrogenated vegetable oil (palm)
gluten,soybean sauce
gluten,food color (150a)
gluten,calcium propionate (ins282) bread improver (ins 1700)
gluten,emulsifier (479 dough conditioner (223)
gluten,soya bean oil & chilli seed oil). colour [ins 160c(0)] & oleoresin rosemary s allergen information: contains wheat & soy may contain milk.
gluten,refined wheat flour (maida) (27%)
gluten,e 481(i))
gluten,milk solids (20%*)
gluten,guar gum)
gluten,_weizenmehl_ (12
gluten,ins 500(i))
gluten,hydrolyzed vegetable protein. #dehydrated vegetables (3.1%): cabbage
gluten,nuts (4%) (almond & cashew)
gluten,miel 8%
gluten,wheat flour (63%)
gluten,cumin seed powder
gluten,palm oil herbs
gluten,raising agents [503(ii) & 500 (ii)]
gluten,thickener (ins 466)
gluten,vanilla)
gluten,nature identical flavouring substances (milk chocolate)
gluten,ins 475)
gluten,emulsifiers and stabilizers [ins 460(1)
gluten,acidity regulators [ins 451 (i) & ins 500(i)]
gluten,oet pvt
gluten,almond (3%)
gluten,pumpkin seeds (3.5%)
gluten,mustard and milk (dairy products)
gluten,instant coffee-chicory mixture (1%)
gluten,e 442
gluten,481 (i)] and antioxidant (300)
gluten,rice (4.2%)
gluten,antioxidants (ins 320
gluten,corn
gluten,acidity regulator (ins 330) and refined sunflower oil. mood masala mix: spices and condiments (25.4%) [garlic
gluten,milk masala & vanilla]
gluten,sesame seed & sulphite.
gluten,dry mango powder
gluten,stabilizer (170(i))
gluten,toasted onion powder (onion (5.9%)
gluten,natural flavours and natural flavouring substances
gluten,1104 1102]}
gluten,refined wheat flour (maida) (30%)
gluten,trans fat free _wheat_ flour (atta) (34.5%)
gluten,emulsifier (ins 451)
gluten,flavour (natural and nature identical flavouring substances)
gluten,minerals malt extract
gluten,refined rice bran oil
gluten,roasted sesame seeds
gluten,"colour [ins 100(ii)] & natural flavour. 
allergen information: contains wheat & soy. 
may contain milk."
gluten,raising agent (500 (i)
gluten,iodised salt and emulsifiers (322
gluten,refined wheat flour (28% )
gluten,minerals and antioxidants (ins 320
gluten,pepper powder)
gluten,class 2 preservative (e282)
gluten,(110)
gluten,green pea
gluten,jowar (6.3%)]
gluten,mustard
gluten,spices (black pepper powder
gluten,chilli powder
gluten,vitamins & minerals
gluten,"cumin extract)
sugar
refined wheat flour (maida)
iodized salt
starch
chicken meat (5.7%)
palm oil
thickener (508)
chicken fat (2.3%)
natural flavour
flavour enhancer (635)
nature identical flavouring substance
acidity regulator (330)
colour (150d)
dehydrated kasuri methi leaves
onion
wheat gluten
dehydrated bread"
gluten,artificial (malt & vanilla) flavouring substances
gluten,butterscotch
gluten,ins 150c). emulsifier [lecithin (from _soyabean_)]
gluten,wheat malt (1%)
gluten,nisujahu (15
gluten,emulsifier [lecithin (from soyabean)] and nature identical flavouring substances contains wheat
gluten,raisins (4%)
gluten,pomme de terre
gluten,soy protein isolate (6%)
gluten,r
gluten,desi masala tadka flavour seasoning (5.5%) [salt
gluten,packaging gas [nitrogen (e941)] ประกอบที่สำคัญ: ถั่วลันเตาเขียว 29%
gluten,colorant: riboflavine
gluten,croûtons % (farine de blé
gluten,almond (0.2%)]
gluten,vodized salt
gluten,"vanilla). 
*including 2% as sprinkled sugar contains: wheat and soy"
gluten,cocoa butter. rice crispies 11%* (rice flour
gluten,wheat (24.6%)
gluten,tocopherols(e306)
gluten,almond bits (8%)
gluten,dehydrated vegetable powder (onion powder
gluten,flavours - natural (garlic) and nature identical flavouring substances
gluten,date syrup
gluten,whole wheat flour {atta) {62.2%)
gluten,rio chilli
gluten,raising agent (ins 500(ii))
gluten,toasted onion flakes (onion (12.4%)
gluten,cocoa solids cocoa butter
gluten,preservative (202)).
gluten,raising agents [(503(ii) & 500(ii)]
gluten,nature identical and artificial (vanilla) flavouring substances) centre (50%)- fractionated fat
gluten,colours (ins 150c
gluten,apple juice concentrate (2%)
gluten,472e
gluten,edible vegetable oil (palmolein oil)-contains antioxidant (sha)
gluten,refined palm dil
gluten,multigrain mix (20% - oat flakes
gluten,472e] and flavours [natural
gluten,471 & 472e]
gluten,_épeautre_
gluten,477)
gluten,mint leaves
gluten,flavours (nature identical & artificial (marshmallow & vanilla))
gluten,fiber blend (oats fiber
gluten,vitamin b6 (pyridoxine hci)
gluten,anticaking agent (ins 551) and natural colour (ins 150d) *used as natural flavouring agent sarnish: soya granules. dehydrated vegetables
gluten,invert sugar syrup# [sugar
gluten,sugar lodized salt
gluten,lodized salt and wheat gluten)
gluten,sulphites. storage conditions: store in a cool
gluten,"mineral and wheat gluten. 
allergen note: contains wheat & nut.
may contain milk"
gluten,vitamin a (retinyl palmitate)
gluten,onion powder yeast extract powder
gluten,acidity regulators (ins 170i
gluten,natural colour (ins 150d)
gluten,toasted flakes
gluten,dried potato (48%)
gluten,raising agents [503 (ii)
gluten,maize starch
gluten,500 (i)]
gluten,stabilizer (1700)
gluten,e503(ii))
gluten,starch
gluten,clove
gluten,500(ii)]
gluten,- trans fat (g) (not more than) 0.13 0.09 palm oil
gluten,aloe
gluten,gram meal
gluten,e627 et e631
gluten,roasted garlic
gluten,almond (1.4%)
gluten,wheat and millet.
gluten,tomato powder (0.8%)
gluten,butter (0.2%)
gluten,1 3
gluten,raheja towers
gluten,rice meal (14%))
gluten,refined wheat flour (maida)(73%)
gluten,wheat flour (atta-58.6%)
gluten,stabilizer (415)
gluten,vanilla). contains wheat
gluten,refined palm olein
gluten,raising agents [500(ii)&503(ii)]
gluten,ครีมเทียม
gluten,soya and sulphite.
gluten,malted barley (12%)
gluten,wheat flour (24 mole sugar
gluten,alcool
gluten,& custard powder (corn flour
gluten,and emulsifier of vegetable origin (472e). contains added flavour (artificial flavouring substances - vanilla). contains:wheat
gluten,cocoa solids (1.75%)
gluten,cœur: _moutarde_ au miel (dont sucre
gluten,wheat)
gluten,emulsifier - e322
gluten,*spices and condiments (red chilli powder
gluten,"acidity regulators (501(i) & 500 (i)) and humectant (451(i)).} 
masala *tastemaker® {hydrolysed groundnut protein"
gluten,candied cranberry (4%)
gluten,450(1)
gluten,antioxidant (300) & flour treatment agents 1100(i). contains added flavour [natural and nature identical flavouring substances (milk & vanilla)].
gluten,antioxidant (ins 319)
gluten,sulphite & nuts.
gluten,backtriebmittel natriumhydrogencarbonat
gluten,emulsifier [lecithin (from soybean)]
gluten,artificial flavouring substances (vanilla))
gluten,wheat gluten and mineral. contains wheat. may contains milk
gluten,raising agents (ins 503(i)
gluten,palm olein gldinous rice flour
gluten,wheat flour (6.5%)
gluten,500(i))
gluten,base: millets
gluten,acidity regulator (e330)
gluten,edible vegetable oil (refined sunflower oil)
gluten,fenugreek leaves & mace)
gluten,levure
gluten,thickener (415)
gluten,natural fruit fiber (apple-1.6%)
gluten,gangaikondan
gluten,non-caloric sweetener [ins 950)
gluten,flavour enhancer (635)
gluten,503 (ii)]
gluten,440
gluten,cocoa solids palm oil glucose syrup
gluten,edible vegetable oil (palm). sugar
gluten,sidcul
gluten,vin blanc 4
gluten,603(ii)]
gluten,cheese (5.8%)
gluten,hydrogenated edible vegetable fat (palm)
gluten,nature identical
gluten,milk chocolate (30%) (sugar
gluten,raising agents [ins 503 (ii)
gluten,edible vegetable oil (sunflower and soyabean oil)
gluten,acidity regulator - 330. contains wheat. may contain traces of milk
gluten,ins 422)
gluten,multigrain (62.9%) mix {wheat (24.9%)
gluten,hydrolyzed pea protein
gluten,calcium carbonate (170(i))
gluten,butter
gluten,dextrin
gluten,flour treatment agents (ins 223
gluten,raising agent (e 500(ii))
gluten,tnana 3
gluten,milk soya and sulphite
gluten,soya grit
gluten,rice flakes (22%)
gluten,gelling agent (440)
gluten,black pepper
gluten,corn flour. filling (32%): red fruit preparation (50%) [glucose-fructose syrup
gluten,raising agents (500(ii) & 503(ii)] and colour (122).contains wheat
gluten,banana
gluten,_haselnüsse_ (13 %)
gluten,milk solids and soya.
gluten,powder
gluten,suhkur
gluten,e322-soya)
gluten,vegetable powders {onion powder (6%)
gluten,class ii preservative (282)
gluten,cashew bites
gluten,green cardamom powder & nutmeg powder)
gluten,resultant weat flour (resultant atta)
gluten,whole wheat
gluten,milk powder
gluten,groundnuts (peanuts) (5%). sago (4%)
gluten,ins 503)
gluten,raising agent (500) yeast
gluten,nature-identical flavouring substances. contains onions
gluten,hydrogenated vegetable fat
gluten,chilli (3%)
gluten,ถ้่วปากอ้า háula 5%
gluten,ro-purified water
gluten,sesame and soy. may contains nut.
gluten,ammonium bicarbonate (ins503)
gluten,green peas
gluten,skimmed milk powder)
gluten,milk chocolate (0.1%) [emulsifier (322(1))) and iodised salt. (numbers in brackets as per international numbering system) contains wheat
gluten,antioxidant (ins 307b)
gluten,rice (8.6%)
gluten,humectants (451 (i) & 452(i)) and acidity regulators (501 (i) & 500 (i)) tastemaker: dehydrated vegetables (22%) (carrot bits (12%)
gluten,se); sel; sucre ; jaune d'oeuf en poudre; congervateur: e202; ciboulette des ha épaississant: gomme xanthane; poivre; échalote déshydratée; poudre de betterave; artimes caramel ordinaire. traces de: céleri
gluten,noodles (85%): refined wheat flour (maida)
gluten,candied cranberry(4%)
gluten,natural & nature identical flavouring substances]
gluten,colour (ins 140)
gluten,dark chocolate (76.2%) (sugar
gluten,vitamin b2 (riboflavin)
gluten,nature identical and artificial (mixed fruit
gluten,soy
gluten,_avoine_
gluten,thickeners (508 & 412) and humectant (4514) sugar
gluten,stabilizers (ins 170(i)
gluten,humectants (ins 422)
gluten,emulsifiers (414
gluten,cheese (8.1%)
gluten,spring onion
gluten,wheat flour (atta) (41.7%)
gluten,anticaking agent (ins 551
gluten,french beans & curry leaves)
gluten,improver (i)] and colour (102).
gluten,nut & seed (21%) {candied papaya (5%)
gluten,black gram flour (27%)
gluten,_moutarde_ à l'ancienne (dont vinaigre d'alcool
gluten,salz
gluten,sugar (286)
gluten,thickener (e412)
gluten,natural food colour (150a)
gluten,vitamin d3
gluten,cake gel (emulsifiers [mono - and di-glycerides of fatty acids (from palm oil)
gluten,légumes 13% (tomate
gluten,cereal extract 56%*(barley
gluten,artificial (vanilla)
gluten,high maltose syrup
gluten,magnesium (magnesium oxide)
gluten,sodium bicarbonate (ins500)
gluten,cocoa powder (cocoa solids (3.6%))
gluten,shortcake biscuit (18%) [wheat flour (gluten)
gluten,500(ii) & 450(i)]
gluten,sulphite. may contain nut
gluten,442
gluten,emulsifier (ins 322)). numbers in the bracket as per international numbering system allergen:contains wheat
gluten,moon dal flour (2%)
gluten,flavou enhancer (ins 635)
gluten,preservatives (282
gluten,refined wheat flour (maida) (78.4%)
gluten,cocoa powder
gluten,baking soda (raising agent) [ins 500(ii)].
gluten,emulsifiers (plant origin) (e471
gluten,red chili powder
gluten,milk
gluten,พริกไทย
gluten,emulsifier [di-acetyl tartaric acid esters of mono and di-glycerides of edible vegetable oils] and dough conditioner [223] contains added flavours ( artificial flavouring substances - butter and cashew )
gluten,420)
gluten,627 & 631)
gluten,artificial (vanilla and caramel) flavouring substances); filling (26%*) - (sugar
gluten,"acidity regulators (501 (i)&500 (i)) and humectant (451(i)).
masala *tastemakerⓡ: mixed spices (25.6%) (onion powder"
gluten,milk and soy
gluten,lactose
gluten,green french beans (9.3%))
gluten,emulsifiers (ins 481(i)
gluten,artificial flavouring substance (vanillin). allergen adivce: contains wheat
gluten,preservative (ins 202)
gluten,gum arabic
gluten,traubenzucker
gluten,sulphites and soy.
gluten,corn meal (1.8%)
gluten,500]
gluten,wheat bran (1.4%)
gluten,*nature identical flavouring substances (milk chocolate)
gluten,soya flour as allergens.
gluten,milk solids (6%)
gluten,cocos solids
gluten,acidity regulator (ins 501 (i))
gluten,milk and soya
gluten,raising agents (503&5000th 100ised salt and emulsifiers (322
gluten,nature-identical flavouring substance and lodised salt) and wafer (sugar
gluten,shallot)
gluten,garlic powder and flavour enhancer (ins 508)} and iodized salt. fused as flavouring agents. contains soy
gluten,wheat flour [atta (50%)]
gluten,ins 501 (i))
gluten,flavouring substances (chocolate)
gluten,cumin & red chilli)
gluten,4%)
gluten,choco crème (38%) [sugar
gluten,whole wheat flour
gluten,palmiõli
gluten,56%)
gluten,281)
gluten,ing 339(ii)]
gluten,mixed spices (17.6%)
gluten,edible vegetable oil (palmolein) iodized salt
gluten,der & nutmeg powder)
gluten,emulsifiers [lecithin (from soyabean)
gluten,milk choco covering (22.9%) (sugar
gluten,graines de _moutarde_
gluten,nature identical flavouring substances (chocolate) and artificial flavouring substances (vanilla)}
gluten,rice meal (55%)
gluten,acidity regulator (ins 330
gluten,stabilizer (415) and colour (102).
gluten,milk products (4%) sweetened condensed partly skimmed milk & milk solids)
gluten,e451); huile de colza; poivron rouge; vinagre d'alcool; jus de cron à base concentré; amidon modifié de pomme de teme; whisky; vinaigre de xeres; moutarde aan de moula d'alcool
gluten,mineral and wheat gluten.
gluten,margarine
gluten,whey powder (cow's milk)
gluten,malt based food (cereal extract (barley
gluten,dehydrated green coriander leaves
gluten,potatoes 61%
gluten,ginger (0.3%)
gluten,emulsifiers 322(i) & 471)
gluten,antioxidant (e310)
gluten,emulsifier [lecithin (from soyabean)]
gluten,_butterreinfett_
gluten,vegan milk soilds (almond & soya)
gluten,sulphites. may contain barley.
gluten,green peas (8.2%))
gluten,vitamins. allergen information: contains wheat
gluten,polyoxyethylene (20) sorbitan monostearate (from palm oil)]
gluten,503(0) salt emulsifiers (471481)
gluten,digezyme® (a-amylase
gluten,dehydrated fruits 6.6% (mango powder
gluten,cake gel
gluten,low fat cocoa powder
gluten,acidity regulator (260) and yeast.
gluten,minerals
gluten,spices and condiments and acidity regulator (ins 260)
gluten,emulsifier (442)
gluten,wheat protein
gluten,flavour enhancers (627
gluten,503(ii)]
gluten,edible common salt).
gluten,ragi powder & bajra powder)
gluten,flavour enhances ( 627
gluten,spices and condiments (0.46%). black salt red child powder (0.24%)
gluten,glazed fruit (3.68%) [papaya
gluten,ins - 341(0)] cheese
gluten,sest seeds
gluten,instant noodles with seasoning redients: noodles (91%): refined wheat flour (maida)
gluten,wheat semolina
gluten,refined wheat flour (maida
gluten,maltodextrin (ins 1400)
gluten,tepary beans
gluten,acidity regulator [ins 341(i)]
gluten,8%) (sugar chips (4
gluten,nature identical&artificial (vanilla
gluten,450(i) & 341(i)])
gluten,341(iii))
gluten,natural flavours and natural flavouring substances}
gluten,vitamins and minerals
gluten,ins 450]
gluten,cashew bits (4%))
gluten,permitted emulsifiers (lecithin (e 322(i))
gluten,vitamin b6 (pyridoxine hydrochloride)
gluten,insttot allergen: contains wheat
gluten,ins 322(i)] and artificial flavouring substances (coconut
gluten,435
gluten,levulose)
gluten,wheat bran(3.1%))
gluten,refined wheat flour (maida) (68.2%)
gluten,ins200)
gluten,refined palm and palmolein oil
gluten,tirunelveli-627352
gluten,red chili powder (3%)
gluten,colours (e 171
gluten,emulsifier [ins 322). natural
gluten,1102
gluten,sal seed (soya) (citric acid)]
gluten,candied cranberry (3%)
gluten,conservateur : e224 (_sulfites_))
gluten,candied & dry fruits (11%) {candied papaya (3%)
gluten,nature identical flavouring substance vanillin)
gluten,spices (red chilli powder
gluten,acidity regulators [330& 331(iii)
gluten,thio ners (508 & 412)
gluten,desiccated coconut powder
gluten,sodium phosphate
gluten,#dehydrated vegetables (cabbage
gluten,acidity regulator(e 330)
gluten,yeast powder
gluten,carotte
gluten,acidity regulators (501(i) & 500 (i)) and humectant (451(i)). masala *tastemaker: mixed spices (25.6%) (onion powder
gluten,soya
gluten,malted barley (21%). sugar
gluten,fried onion & coriander leaves)
gluten,flour treatment agent (516) and nature identical flavoring substance
gluten,282)
gluten,coriander
gluten,nut
gluten,uvuşusa เอง กระเทียม
gluten,ins 466
gluten,bread hi fibre brown ingredients: whole wheat flour (atta) (31%)
gluten,puffed rice (50%)
gluten,red chilli bits
gluten,starch dehydrated mushroom (3.5%)
gluten,emulsifiers (polyglycerol esters of fatty acid (from palm oil)
gluten,mango pieces (58%)
gluten,huiles végétales (palme
gluten,guar gum
gluten,whey permeate powder
gluten,hot spices
gluten,barley and sulfite.
gluten,green raisins
gluten,dehyciated kasuri methi leaves starch
gluten,uttar pradesh 201010 the new 116 too foods dis nic no. 1001507100072 dfoods
gluten,thickeners (e 508
gluten,cocoa solids (4
gluten,406
gluten,334)
gluten,#spices and condiments
gluten,"gram flory (besan)
(19%)"
gluten,paprika)
gluten,_vollmilchschokolade_ (zucker
gluten,cocoa solids (1.5 %)
gluten,rolled oats (70.3%)
gluten,ins 631) na ture identical flavouring substances
gluten,vitamins.
gluten,edible vegetable product (1%)
gluten,emulsifiers (mono - and di-glycerides of fatty acids
gluten,red lentils (masur whole) (3.7%)
gluten,turmeric (colouring & spices)
gluten,cocoa solids (0.3%)
gluten,peanuts
gluten,artificial flavouring substances (butter & coconut) and preservative (223).
gluten,thickener (ins 415) & antioxidant (ins 319).
gluten,471 & 472e] and flavours [nature identical and artificial (milk and vanilla) flavouring substances].
gluten,dehydrated pieces 3.43% (carrot
gluten,sugar (24%)
gluten,^spices & condiments
gluten,1100 001
gluten,celery & nuts.
gluten,oregano bits and acidity regulator (296).
gluten,butter (1.2%)
gluten,260)
gluten,cereal extract and antioxidants-ins 322& ins 307b)
gluten,ins 631) anticaking agent (ins 501).
gluten,fenugreek
gluten,malt flour
gluten,seeds
gluten,soy protein
gluten,iodised salt and emulsifier of vegetable origin [soy lecithin]. contains permitted natural colour [150d] and added flavours (artificial flavouring substances chocolate
gluten,chili (0
gluten,corianderleaf(o.20/o). a s containing gluten
gluten,acidity regulators [ins 501 (ii)
gluten,protein isolate
gluten,biscuit 13% (refined wheat flour (maida)
gluten,.capsicum extract
gluten,tomato
gluten,refined wheat flour (maida (75.47%)
gluten,fruit products (7.3%) (glazed fruits (papaya cuts
gluten,vitamins and potassium iodate.
gluten,emulsifiers (471 and soya lecithin)
gluten,cereal products (45%) (refined wheat flour (maida)
gluten,contains milk
gluten,refined wheat flour (maida) (64.9%)
gluten,dextrose emulsifier of egetable origin (soy lecithin) and artificial flavouring substances-vanillaj. vert sogar syrup
gluten,maltodectrin
gluten,flour treatment agent [1101 (ii)] and emulsifier of vegetable origin [472e] contains added flavour (artificial flavouring substances-vanilla) (d-glucose
gluten,colours (150a & 150d)
gluten,emulsifier[soy lecithin(e322 (1)]
gluten,refined cotton seed oil
gluten,desiccated coconut (3.8 %)
gluten,meat chicken
gluten,citric acid (acidity regulator) [ins 330)
gluten,and leavening agents-e500(ii)
gluten,edible vegetable fats
gluten,cocoa solids vitamins
gluten,flavour enhancer(e 635)
gluten,hickener (412)
gluten,mixed spices (refined sugar
gluten,wheat (16.5%)
gluten,rolled barley (8%)
gluten,thickener - 415
gluten,raising agents {ins 450 (i)
gluten,red chilli powder (3%)
gluten,zinc (zinc sulphate)
gluten,leavening agents (ins 503 i ins 500 i)
gluten,riboflavin(e101)
gluten,refined palm&palmolein oil
gluten,calcium salt
gluten,sugar refined palm oil
gluten,multigrain (66.4%)
gluten,ground spices and condiments (lodised salt
gluten,rolled oats (73.9 %)
gluten,yeast extract powder(soy)
gluten,edible vegetable oil (refined soyabean oil
gluten,emulsifiers of vegetable origin (472e) contains permitted added flavours (artificial flavouring substances cranberry and cereal)
gluten,stabiliser {ins 341(iii)}
gluten,dough conditioners [516
gluten,humectants (451 (i) & 452(i)) and acidity regulators (501 (i) & 500 (i)). tastemaker : mixed spices (22.5%) (roasted spice mix powder (6.6%) (coriander
gluten,cashew bits (8.4%)
gluten,_süssmolkenpulver_
gluten,wheat bran (4%)
gluten,choco malt biscuit (46.15%) (refined wheat flour (maida)
gluten,oat fibre
gluten,soluble corn fiber
gluten,noodles: resultant wheat flour (resultant atta) (84.2%)
gluten,inverter sugar syrup
gluten,green chil spring onion)
gluten,of which total 31 total fat-19g/141 no unsaturated fatty acids-7.29 fss lic. no. 10015 100120260n for mfg unit address & lic. no. read the last two characters of cwalior 474005
gluten,vitamin premix (thiamine mononitrate
gluten,zucchini. contains wheat and milk. may contain traces of mustard
gluten,nature identical (orange and artificial (vanilla)
gluten,acidity regulators [ins 500(i)
gluten,rice flakes
gluten,481 (0)1
gluten,rice flour
gluten,nature identical & artificial (ethyl vannilin) flavoring substances)
gluten,_magermilchpulver_
gluten,emulsifier (ins 414)]
gluten,whole oats flour
gluten,whole wheat flour)
gluten,nature i ical flavouring substances
gluten,edible vegetable oil (sesame)
gluten,noodles (85%): wheat flour (atta)
gluten,anti oxidants (300)
gluten,corn starch invert syrup
gluten,asafoetida)
gluten,party snack ถั่วอบผสมแป้งกรอบ (ตรา ทองการ์เด้น) inredients: green peas
gluten,e451i)
gluten,471 & 481(i)]
gluten,dry onion powder
gluten,ins 501 (i)). allergen advice: contains wheat. may contain soy
gluten,rolled oats (8%))
gluten,malt d'_orge_
gluten,acidity regulator (ins 330) and dehydrated fenugreek leaves (0.04%). used as favouring agents. contains wheat
gluten,melon seeds. sesame seeds)
gluten,6%)
gluten,nature identical & artificial (milk) flavouring substances and antioxidant (300).
gluten,8%)
gluten,colour(e 150d)
gluten,refined wheat flour (maida) (50% )
gluten,chia seeds (8%)
gluten,wheat gluten (0.07%)
gluten,raising agents [503 (ii) & 500(ii)]
gluten,dough conditioner (223) and improver [1101(0)1. contains added flavour [artificial flavouring substance (butter)).
gluten,flavour enhancer (ins 627
gluten,mineral (ferric pyrophosphate) and dehydrated kasuri methi leaves. contains permitted natural colour and added flavours (natural flavour and nature identical flavouring substances). may contain eggs
gluten,flavour enhancer(635) and mineral ( ferric pyrophosphate)
gluten,multigrain mix (66%) {corn grits (18.3%)
gluten,leavening agents (500)
gluten,refined sugar
gluten,artificial (vanilla & chocolate) flavouring substances)
gluten,refined wheat flour (maida) (45%)
gluten,colour (ins 150c). (numbers in brackets as per international numbering system). contains wheat
gluten,emulsifiers [322(i) & 471]
gluten,edible vegetable fat onteresterified)
gluten,emulsifiers (e 414
gluten,200). emulsifier (471). acidity regulators (341
gluten,artificial chicken flavor powder(soy
gluten,500 ii)
gluten,common salt. contains permitted natural food colour (car (e150d)) and added flavour (artificial flavouring substances-vanillin). hydrogenated vegetable fat used contains trans fats allergen information: contains milk
gluten,épices (poudre de poivre noir
gluten,acidity regulators [ins 500(1)
gluten,natural improver and sugar.
gluten,chilli (6%)
gluten,flavor enhancers (ins 627
gluten,nature identical flavouring substances ough conditioner (223)
gluten,almonds (3.5%)
gluten,gram flour
gluten,1102 & xylanase] and antioxidant (300)
